epoch,alpha,lr,objective,val_auc,val_ap,linear_norm,cubic_norm,cubic_to_linear_ratio,linear_cubic_cosine,net_norm,net_to_linear_ratio,z_norm,w_norm,dataset,fold,split_seed,init_seed,embedding_dim,run_seconds
420,0.000327275821516858,600.0,3.9991307473822193,0.8006766036808397,0.8332686677897692,353.14844190187875,235.30305014093938,0.6663006889502789,0.9242703998454881,162.70626054127544,0.4607305065966648,12.780165385438599,14.706496577925861,cora,1,10001,110001,16,1.9533249780070037
430,0.000327275821516858,600.0,3.999083742727108,0.8018042764822391,0.8347349015558952,365.32227857462203,250.84872163442466,0.6866504901183721,0.9287984528264858,161.72230529305418,0.4426839390251427,13.179354829090911,15.123753425692186,cora,1,10001,110001,16,1.9533249780070037
440,0.000327275821516858,600.0,3.9990374011951797,0.8023970275701542,0.8357731989074461,377.08034553309477,265.91148498971864,0.7051852162005106,0.9333456004401711,160.39135926806566,0.4253506213412249,13.570692735545961,15.535235491078312,cora,1,10001,110001,16,1.9533249780070037
450,0.000327275821516858,600.0,3.9989919145607984,0.8033078402174384,0.8371212469349455,388.42376434406304,280.5280105976217,0.7222215434510129,0.9378195806712689,158.72087606059523,0.4086281289421864,13.95334434474628,15.939890314712505,cora,1,10001,110001,16,1.9533249780070037
460,0.000327275821516858,600.0,3.9989474618849177,0.8044065983316225,0.8385715638144299,399.3538265968666,294.73297293253484,0.7380246621001011,0.9421488284771834,156.72908437077723,0.3924566986282809,14.326511862583907,16.336719989374732,cora,1,10001,110001,16,1.9533249780070037
470,0.000327275821516858,600.0,3.9989042034783076,0.8055053564458067,0.8399346184965228,409.87178479265935,308.5526280108568,0.7528028018980214,0.9462837100663157,154.44173453143134,0.37680499185753497,14.689446935147686,16.72479228681382,cora,1,10001,110001,16,1.9533249780070037
480,0.000327275821516858,600.0,3.9988622772588824,0.80635833971866,0.8409141273560254,419.97904957305684,322.00299836733404,0.7667120507431895,0.9501942609145736,151.88882898629336,0.36165810923354585,15.041466267355165,17.103254781289614,cora,1,10001,110001,16,1.9533249780070037
490,0.000327275821516858,600.0,3.9988217971784614,0.8074281831456288,0.8422597273462296,429.67752724885145,335.0909438726063,0.7798661149865898,0.953865947890674,149.10224717469532,0.3470096472798343,15.381965683310431,17.47134764051794,cora,1,10001,110001,16,1.9533249780070037
500,0.000327275821516858,600.0,3.9987828530502187,0.8084257398545591,0.8435266711186117,438.96993914842267,347.81650424800074,0.7923469769313713,0.9572949947757462,146.11445383705416,0.33285753944907503,15.71043044039906,17.82841301606611,cora,1,10001,110001,16,1.9533249780070037
510,0.000327275821516858,600.0,3.9987455111511614,0.8084257398545591,0.8437264976048982,447.86005447301034,360.1753771969272,0.8042141146540512,0.9604843492225331,142.95802455762373,0.31920244533940434,16.02644143535374,18.173900640242465,cora,1,10001,110001,16,1.9533249780070037
520,0.000327275821516858,600.0,3.998709815202535,0.8087727161011437,0.8441013962786115,456.35282605839205,372.16094616697524,0.8155114308843041,0.9634407711340589,139.6655654615471,0.30604733330538497,16.32967789817566,18.50737012567906,cora,1,10001,110001,16,1.9533249780070037
530,0.000327275821516858,600.0,3.998675787570986,0.8093510098454512,0.8448290319036131,464.4544454385964,383.7657032824029,0.8262719994422768,0.9661730422556459,136.26966328791272,0.29339726344793565,16.619917430709762,18.828490711221804,cora,1,10001,110001,16,1.9533249780070037
540,0.000327275821516858,600.0,3.9986434306890857,0.810088334369443,0.8456292760190998,472.1723396071837,394.9821593553064,0.8365211729342417,0.9686910338902829,132.80265956624365,0.2812588718702301,16.89703411070574,19.137039078471286,cora,1,10001,110001,16,1.9533249780070037
550,0.000327275821516858,600.0,3.998612728746334,0.8109846896731195,0.8462069368864884,479.5151275412964,405.80341644629544,0.8462786534536331,0.9710053021908458,129.29620150444003,0.26963946302883823,17.160995118427444,19.43289562866054,cora,1,10001,110001,16,1.9533249780070037
560,0.000327275821516858,600.0,3.998583649679045,0.8115485260738192,0.8467418964244559,486.49254772658054,416.2235603864086,0.8555599922988654,0.973126933029711,125.78063041164368,0.2585458523453789,17.41185611908066,19.71603941639939,cora,1,10001,110001,16,1.9533249780070037
570,0.000327275821516858,600.0,3.9985561474317173,0.8120111610692652,0.8468869875682573,493.11536269038544,426.2379718245071,0.8643777989373473,0.9750674557709166,122.28431501450191,0.24798317851492516,17.64975551519339,19.98654184408469,cora,1,10001,110001,16,1.9533249780070037
580,0.000327275821516858,600.0,3.998530164408587,0.8124015093466727,0.8469547685283443,499.39524404268326,435.84359594297183,0.8727427846824275,0.9768387374215389,118.83303538828154,0.23795387882813898,17.87490766286906,20.244559220308222,cora,1,10001,110001,16,1.9533249780070037
590,0.000327275821516858,600.0,3.99850563400109,0.812849686998511,0.8474190905294524,505.3446412026459,445.039171894107,0.8806646704217131,0.9784528334839275,115.44949485183626,0.2284569488598582,18.087595186796886,20.490324339210435,cora,1,10001,110001,16,1.9533249780070037
600,0.000327275821516858,600.0,3.9984824830695356,0.813211120588703,0.8477317223107872,510.97663777368217,453.8254058899856,0.8881529454405124,0.9799218068193517,112.15300082638785,0.21948753139681074,18.288160589790323,20.724137304878585,cora,1,10001,110001,16,1.9533249780070037
0,0.000327275821516858,600.0,3.9999927510106184,0.5897728751319233,0.5862740838412082,502.71561434251447,1.3093965608899336,0.0026046466899629747,0.007444447633996687,502.7075718017608,0.9999840018083302,2.9495846230977305,5.626948657272342,cora,2,10002,110002,16,3.336543492972851
1,0.000327275821516858,600.0,3.999985050936727,0.5895560149778081,0.5861288462599133,334.18891149152785,1.3165875435305714,0.00393965059359532,0.04661481506829708,334.1301272840093,0.9998240988689415,2.954558225524379,5.630759215395028,cora,2,10002,110002,16,3.336543492972851
10,0.000327275821516858,600.0,3.999977882490745,0.5972617791207043,0.5938395094505009,30.460312953513597,1.3970803089151922,0.045865592748417214,0.8218311172775763,29.32295388861674,0.9626609527409448,3.008914133721231,5.670116557753662,cora,2,10002,110002,16,3.336543492972851
20,0.000327275821516858,600.0,3.999976406866985,0.6053868062282236,0.6033010600878371,30.644688743394692,1.4960059685810938,0.048817789637480014,0.8551445136975395,29.375625984097802,0.9585878398073,3.072940876302952,5.716643629960963,cora,2,10002,110002,16,3.336543492972851
30,0.000327275821516858,600.0,3.999974799696012,0.6126588500628894,0.6116899097363372,32.073877164993434,1.6048634844996679,0.0500364666312083,0.8558722170151633,30.711537207762724,0.9575249368754952,3.1401924995044777,5.765854108968177,cora,2,10002,110002,16,3.336543492972851
40,0.000327275821516858,600.0,3.9999730411963688,0.619294770778817,0.6207877796311279,33.607807403096444,1.7249312165926636,0.051325312475866476,0.8565653583642963,32.14261871608877,0.9564033241016289,3.2108958706635993,5.817957511513455,cora,2,10002,110002,16,3.336543492972851
50,0.000327275821516858,600.0,3.9999711129747646,0.6259451488383524,0.6287575456575731,35.25602638513817,1.8576927939376833,0.05269149658682963,0.8572457723180767,33.67711425790962,0.9552158229636984,3.285300038973549,5.873184640442875,cora,2,10002,110002,16,3.336543492972851
60,0.000327275821516858,600.0,3.999968993967936,0.6333762234527028,0.6386368138616926,37.02947470412475,2.004874203893969,0.05414265851496521,0.8579263368307058,35.32446147067158,0.9539552411402895,3.363677296885493,5.931789797990109,cora,2,10002,110002,16,3.336543492972851
70,0.000327275821516858,600.0,3.9999666600023445,0.6410530729083838,0.6498559611187175,38.94030916920045,2.168491594435932,0.05568758031718671,0.858622279400147,37.09505259809251,0.952613201834375,3.4463256541248257,5.994053532796941,cora,2,10002,110002,16,3.336543492972851
80,0.000327275821516858,600.0,3.9999640832781505,0.6488166664257109,0.6595473089202573,41.00203926725135,2.3509103954035004,0.057336426124570614,0.8593517352689573,39.000314511411915,0.9511798732060084,3.5335715845926408,6.0602857159696955,cora,2,10002,110002,16,3.336543492972851
90,0.000327275821516858,600.0,3.9999612317636353,0.6559152221370846,0.6690274819366498,43.22967536830115,2.5549188974026635,0.05910104287473087,0.8601362907909075,41.05278596950749,0.9496436329848107,3.6257730469058522,6.130828974545775,cora,2,10002,110002,16,3.336543492972851
100,0.000327275821516858,600.0,3.9999580684857268,0.6633173820642196,0.6783679514252424,45.63988814973349,2.7838204665826956,0.0609953393717717,0.8610015106782505,43.26618723903035,0.9479906501322791,3.7233227846095547,6.20606250693682,cora,2,10002,110002,16,3.336543492972851
110,0.000327275821516858,600.0,3.9999545507010064,0.6724399658806691,0.6891276271809645,48.25117803128596,3.0415499524588,0.06303576568610751,0.8619773872053821,45.655475223633005,0.9462043640474455,3.8266519013384235,6.286406297220885,cora,2,10002,110002,16,3.336543492972851
120,0.000327275821516858,600.0,3.9999506289308666,0.6812444881377495,0.7007790455665611,51.08405241941716,3.3328217125690216,0.06524192100511995,0.8630986173287533,48.23687449168509,0.944264838185589,3.9362336894103214,6.372325731865056,cora,2,10002,110002,16,3.336543492972851
130,0.000327275821516858,600.0,3.9999462458447175,0.6904249013286299,0.7111562670539443,54.16120718304828,3.66331919948087,0.06763732549571826,0.8644045737527475,51.0278709229813,0.942147961187843,4.052587665433445,6.464336601136332,cora,2,10002,110002,16,3.336543492972851
140,0.000327275821516858,600.0,3.9999413349771804,0.6993595396781795,0.7204411216706412,57.50770689587921,4.039939441573557,0.07025040050524156,0.8659387891301503,54.04714987474432,0.9398244651382046,4.176283730503406,6.563010434812423,cora,2,10002,110002,16,3.336543492972851
150,0.000327275821516858,600.0,3.9999358192700454,0.7088435570848212,0.7308817949914945,61.151155822761304,4.471110243314558,0.0731157111122068,0.8677477239352023,57.31445452857232,0.9372587281046794,4.307946321566588,6.668980073474093,cora,2,10002,110002,16,3.336543492972851
160,0.000327275821516858,600.0,3.9999296094390413,0.7175324205930401,0.7395258116375952,65.12184819957122,4.967203783170542,0.07627553456327192,0.8698785494807205,60.85033216428556,0.9344073279032983,4.448258349604056,6.782945307002729,cora,2,10002,110002,16,3.336543492972851
170,0.000327275821516858,600.0,3.9999226021814644,0.7259321372291057,0.749962691956521,69.45288182035584,5.541077678201762,0.07978182521690173,0.8723756690588196,64.67572633564428,0.9312173179931114,4.597964623428374,6.905678313847729,cora,2,10002,110002,16,3.336543492972851
180,0.000327275821516858,600.0,3.9999146782664696,0.7347077447989705,0.7607133498123869,74.18021303823743,6.208783467420257,0.0836986470262607,0.8752757559144032,68.8113613351419,0.9276242075453724,4.757874328123179,7.038028499708997,cora,2,10002,110002,16,3.336543492972851
190,0.000327275821516858,600.0,3.9999057005894754,0.74264482643959,0.7693816990700113,79.34262374826801,6.990492274171192,0.08810513118837704,0.8786012533072961,73.27685242530208,0.92354965040971,4.928861957149581,7.180926153102138,cora,2,10002,110002,16,3.336543492972851
200,0.000327275821516858,600.0,3.99989551233059,0.7506831094854632,0.778538272670905,84.98156156250425,7.911696557056412,0.09309897831469394,0.8823526113850669,78.08946242625836,0.9188988880702466,5.111865880484781,7.335384098720796,cora,2,10002,110002,16,3.336543492972851
210,0.000327275821516858,600.0,3.9998839354396916,0.757998525350952,0.7869590910536359,91.14080321578498,9.004751996050377,0.09880044588515118,0.8865000629920918,83.26241517883524,0.9135580578734107,5.307883464964006,7.502496231306737,cora,2,10002,110002,16,3.336543492972851
220,0.000327275821516858,600.0,3.9998707697825973,0.7650970810623257,0.7943144475940296,97.86587866554633,10.310818577787874,0.10535662396722338,0.8909764393396064,88.80267423766081,0.9073915796652811,5.517961352509519,7.683431454172138,cora,2,10002,110002,16,3.336543492972851
230,0.000327275821516858,600.0,3.999855793425046,0.7723257528661683,0.8015956685144529,105.20318051623158,11.882234971738345,0.11294558694359112,0.8956732456959181,94.70810930675881,0.9002399817384465,5.743179167992756,7.879421144339541,cora,2,10002,110002,16,3.336543492972851
240,0.000327275821516858,600.0,3.999838764697894,0.7783833798377886,0.8081509862837006,113.19867266302661,13.785301216231565,0.12177970723444863,0.9004426306495555,100.96401612357506,0.8919187279176668,5.984624618622363,8.09173786471908,cora,2,10002,110002,16,3.336543492972851
250,0.000327275821516858,600.0,3.9998194268564187,0.7834579074440862,0.8138370417127392,121.8961075725832,16.103334265162136,0.1321070425121933,0.9051075193252733,107.53904496954267,0.8822188592487122,6.243357749823218,8.32166273093913,cora,2,10002,110002,16,3.336543492972851
260,0.000327275821516858,600.0,3.999797516272646,0.7878095678699996,0.8182049002033056,131.3346699715212,18.939682604314573,0.14420931356831734,0.9094806249523141,114.38074866084273,0.8709105424001538,6.520362184525859,8.570438767004958,cora,2,10002,110002,16,3.336543492972851
270,0.000327275821516858,600.0,3.9997727750998506,0.7921033989214822,0.8224528027532347,141.54599516649074,22.420132670179555,0.15839468042743496,0.9133903188180472,121.4111992195546,0.8577508609604039,6.816481706817554,8.83920797715493,cora,2,10002,110002,16,3.336543492972851
280,0.000327275821516858,600.0,3.9997449691005635,0.7959779670083419,0.8264501417679703,152.55057409183559,26.69382682630395,0.1749834570287113,0.9167082246834819,128.52344327695613,0.8424972769986752,7.132341827659713,9.12893101996356,cora,2,10002,110002,16,3.336543492972851
290,0.000327275821516858,600.0,3.9997139106847888,0.7991874972892481,0.8296128403587427,164.35366529060153,31.931496993842956,0.194285274608165,0.9193714200495455,135.5799309494972,0.8249279424938402,7.468258265226574,9.440290616359011,cora,2,10002,110002,16,3.336543492972851
300,0.000327275821516858,600.0,3.9996794860399882,0.802599430380662,0.8328425221683677,176.9409911676603,38.31961652181927,0.21656720847409264,0.921392720619327,142.41435706977379,0.8048692173021071,7.824137742622798,9.773583376337795,cora,2,10002,110002,16,3.336543492972851
310,0.000327275821516858,600.0,3.9996416835532727,0.8052162095736529,0.8355273981292117,190.27469185303465,46.04916999558411,0.2420141614584866,0.9228559608074263,148.8384090435911,0.7822291424786628,8.199380983921655,10.12860949267932,cora,2,10002,110002,16,3.336543492972851
320,0.000327275821516858,600.0,3.9996006188049726,0.8076161286125288,0.83795795319077,204.2902093003918,55.29836085073328,0.27068532084874236,0.923898038853208,154.65447126174428,0.7570332018914215,8.59280253001722,10.50457503048528,cora,2,10002,110002,16,3.336543492972851
330,0.000327275821516858,600.0,3.9995565499092365,0.8097269007792509,0.8399549768743548,218.8949095793479,66.20988902682429,0.30247340677798473,0.9246834340125196,159.67417649220152,0.7294558690243125,9.002585505305348,10.900025839368865,cora,2,10002,110002,16,3.336543492972851
340,0.000327275821516858,600.0,3.9995098768645283,0.81160635544825,0.8417364505659932,233.96923173522694,78.86537608864487,0.33707584327965595,0.9253782163309419,163.74082876608412,0.6998391521470766,9.42628965218703,11.312833229505628,cora,2,10002,110002,16,3.336543492972851
350,0.000327275821516858,600.0,3.9994611207531308,0.8133123219939569,0.8431561244967523,249.37089395000913,93.26161994717415,0.37398759121371283,0.9261291713745441,166.75159305013656,0.6686890775776138,9.86092582119976,11.740247260499054,cora,2,10002,110002,16,3.336543492972851
360,0.000327275821516858,600.0,3.9994108832366013,0.8142954213592795,0.8443317634075758,264.9421700307137,109.2947113038163,0.41252289618955784,0.9270508144659867,168.67388104752717,0.6366441439955499,10.303098997978989,12.179022815822153,cora,2,10002,110002,16,3.336543492972851
370,0.000327275821516858,600.0,3.999359792638245,0.8151773193193483,0.8454883470007267,280.51956136399355,126.757604743309,0.4518672570531801,0.9282203123649473,169.5506467145788,0.6044164830793212,10.749206739243983,12.625608168025337,cora,2,10002,110002,16,3.336543492972851
380,0.000327275821516858,600.0,3.9993084475957437,0.8159869305613787,0.8465569579300871,295.9445385577083,145.3540079334848,0.49115286479645986,0.9296786030249864,169.49188852831423,0.57271504098145,11.195665176110932,13.07636998722956,cora,2,10002,110002,16,3.336543492972851
390,0.000327275821516858,600.0,3.9992573703997274,0.8164495655568245,0.8477267822402043,311.07366591958896,164.7270605389837,0.5295435730698106,0.9314354367045325,168.65388811256872,0.5421670381965568,11.639126251471609,13.527818643870171,cora,2,10002,110002,16,3.336543492972851
400,0.000327275821516858,600.0,3.999206978875141,0.8167820844598013,0.8482923527237909,325.78652143472306,184.49693544800436,0.5663123650281876,0.9334762814078992,167.21177640121041,0.5132556609918381,12.076651527211514,13.976797616832046,cora,2,10002,110002,16,3.336543492972851
410,0.000327275821516858,600.0,3.9991575794907086,0.817172432737209,0.8491504557260456,339.9903681200249,204.29912969195473,0.6008968160528363,0.9357695747885362,165.33290350910593,0.48628702166862375,12.505819447036073,14.420611099449177,cora,2,10002,110002,16,3.336543492972851
420,0.000327275821516858,600.0,3.999109378205146,0.8172736341424627,0.849555923206426,353.62131327296527,223.81577893547,0.6329250261075283,0.9382733507705774,163.157332560812,0.46138998537927084,12.924759814659291,14.857080297287741,cora,2,10002,110002,16,3.336543492972851
430,0.000327275821516858,600.0,3.999062501872992,0.8174326649221472,0.8501198630381951,366.64242495678354,242.79528127201056,0.6622127302933616,0.9409407074917967,160.7884302626051,0.4385428944333361,13.33212511278017,15.284535126904322,cora,2,10002,110002,16,3.336543492972851
440,0.000327275821516858,600.0,3.9990170226097184,0.8175049516401858,0.8504272868355771,379.039740753838,261.05928864967836,0.6887385690230821,0.9437239150438607,158.29286768687697,0.4176154916422815,13.727018304901502,15.701758947467356,cora,2,10002,110002,16,3.336543492972851
450,0.000327275821516858,600.0,3.998972979462693,0.8172302621116396,0.8506530203774221,390.8172325726468,278.4991655490295,0.7126071788486473,0.9465772093601568,155.70698161234563,0.3984138073630163,14.108899433541408,16.107907706011932,cora,2,10002,110002,16,3.336543492972851
460,0.000327275821516858,600.0,3.998930394504147,0.8177796411687317,0.851468045094612,401.9916498423363,295.0655423743377,0.7340091330008082,0.9494584847934486,153.04588632603333,0.3807190681350195,14.477490172577834,16.502422646642795,cora,2,10002,110002,16,3.336543492972851
470,0.000327275821516858,600.0,3.9988892828303313,0.8172302621116396,0.8512916549345352,412.58788216802,310.75468145627883,0.7531842181679219,0.9523301754084518,150.3124809428804,0.3643162764573585,14.832689391275368,16.884950240909866,cora,2,10002,110002,16,3.336543492972851
480,0.000327275821516858,600.0,3.9988496573981362,0.8168399138342322,0.8509763913607928,422.635182786813,325.59458012767493,0.7703915655595394,0.9551596107613364,147.50473367583126,0.3490119603938323,15.174506381981216,17.255276866311785,cora,2,10002,110002,16,3.336543492972851
490,0.000327275821516858,600.0,3.9988115302015856,0.8161459613410632,0.8505709065292368,432.16435076329776,339.63265382880655,0.7858877143127151,0.9579190727334597,144.62071085850894,0.3346428519684162,15.503013284983407,17.613280663558136,cora,2,10002,110002,16,3.336543492972851
500,0.000327275821516858,600.0,3.9987749112795847,0.8152496060373867,0.8499540134340211,441.2058090816342,352.9258707932359,0.7999121125078744,0.960585700348708,141.6615007759912,0.3210780498807536,15.818314941215046,17.95889957502942,cora,2,10002,110002,16,3.336543492972851
510,0.000327275821516858,600.0,3.9987398067550077,0.813717127614972,0.8492930383801238,449.7884315993043,365.53351569672117,0.8126787841052303,0.9631413170984464,138.63248337444557,0.3082170941602759,16.12053275248628,18.292112733108205,cora,2,10002,110002,16,3.336543492972851
520,0.000327275821516858,600.0,3.998706216741242,0.8127484855932572,0.848817462483,457.9389441250058,377.5123508144783,0.8243726716359527,0.9655722045061956,135.54344961119122,0.2959858543373662,16.409798676264256,18.612931733165706,cora,2,10002,110002,16,3.336543492972851
530,0.000327275821516858,600.0,3.9986741336226865,0.8117364715407192,0.8483204469407768,465.681732027162,388.9137548787851,0.8351492621061217,0.9678688192131888,132.40800810741632,0.2843315487833938,16.68625575416962,18.921398447725483,cora,2,10002,110002,16,3.336543492972851
540,0.000327275821516858,600.0,3.9986435409584233,0.8112449218580577,0.8481165867041921,473.0389114911474,399.78237330223027,0.8451363378162854,0.9700254445164503,129.2426158477282,0.27321772629723057,16.950062198978998,19.217586552813952,cora,2,10002,110002,16,3.336543492972851
550,0.000327275821516858,600.0,3.9986144130759955,0.8103341092107735,0.8477541657800941,480.0305522704066,410.15584433676247,0.8544369569745992,0.9720397739098382,126.06547383408623,0.26261968792993023,17.20139679886761,19.501604596505825,cora,2,10002,110002,16,3.336543492972851
560,0.000327275821516858,600.0,3.998586715304031,0.8094377539070972,0.8473800816417483,486.67496984906944,420.06523106582523,0.8631330088664687,0.9739124363366141,122.89545006731905,0.2525205890605636,17.440464099270162,19.773599094794047,cora,2,10002,110002,16,3.336543492972851
570,0.000327275821516858,600.0,3.9985604047250347,0.8091486070349434,0.8471868414183877,492.98903109220606,429.5358642148737,0.8712888870229967,0.9756464844103034,119.7511308925534,0.24290830696019236,17.667498423169437,20.03375671387718,cora,2,10002,110002,16,3.336543492972851
580,0.000327275821516858,600.0,3.998535431300625,0.8084112825109514,0.8466222087802133,498.9884385303305,438.58837327673814,0.8789549805372475,0.977246873854059,116.65005444934718,0.23377306054007246,17.88276626465707,20.282305058504704,cora,2,10002,110002,16,3.336543492972851
590,0.000327275821516858,600.0,3.9985117392199623,0.8084980265725976,0.8465941462215434,504.6879743757093,447.2397479657715,0.8861708038892738,0.978719963393558,113.60814424569882,0.22510570890108927,18.086566937742006,20.519511927422215,cora,2,10002,110002,16,3.336543492972851
600,0.000327275821516858,600.0,3.9984892683385613,0.8085558559470283,0.8465653275686477,510.1016967288446,455.50432646430005,0.8929676756327926,0.9800730599835662,110.63933541709991,0.21689662301968896,18.279231595259546,20.745683128368608,cora,2,10002,110002,16,3.336543492972851
0,0.000327275821516858,600.0,3.999989260737176,0.5798117653862279,0.5832750257055024,430.62798811618535,1.298673473868376,0.0030157665309900575,0.02129387554762331,430.60229180618296,0.9999403282863364,2.9422908690745704,5.630476023954979,cora,3,10003,110003,16,2.1205118920188397
1,0.000327275821516858,600.0,3.9999835864205786,0.5799418814786972,0.579223895859222,286.53339174041014,1.3063137713942141,0.004559028054146274,0.06107060568886388,286.4565818326683,0.9997319338340453,2.9475602423205114,5.634389054788578,cora,3,10003,110003,16,2.1205118920188397
10,0.000327275821516858,600.0,3.99997802108117,0.5865922595382325,0.5880917612214862,29.961981527162973,1.386304968733778,0.04626880126326024,0.8329064335476355,28.817533479775825,0.9618033257797182,3.001732980066903,5.6735837485302225,cora,3,10003,110003,16,2.1205118920188397
20,0.000327275821516858,600.0,3.999976568395002,0.5928667466639681,0.5950448522980621,30.408570153175916,1.4843443088589718,0.048813354307089794,0.8582353974858995,29.144612509444336,0.9584341638766738,3.065332949506673,5.719781099621533,cora,3,10003,110003,16,2.1205118920188397
30,0.000327275821516858,600.0,3.999974987553119,0.6001677051858492,0.6033737684502183,31.803247433108808,1.5921291146373369,0.050061840948350735,0.8589113643252086,30.446669460678127,0.9573446713174827,3.132093429860057,5.768617509253522,cora,3,10003,110003,16,2.1205118920188397
40,0.000327275821516858,600.0,3.9999732606164016,0.6069915713686768,0.6117795619603636,33.29766435303768,1.7108965608024755,0.051381879000963436,0.8595559701120914,31.83906047533342,0.9561950092883558,3.202231954809326,5.820294620918023,cora,3,10003,110003,16,2.1205118920188397
50,0.000327275821516858,600.0,3.999971370246615,0.6149720250401192,0.6219656315517095,34.90070151698964,1.8420767328203436,0.052780507346639485,0.8601857849419224,33.32941523850417,0.9549783754999718,3.2759857630163607,5.8750339116529116,cora,3,10003,110003,16,2.1205118920188397
60,0.000327275821516858,600.0,3.9999692966592733,0.6228801919935232,0.6332012385768885,36.62244963662235,1.9873288512789684,0.054265317339439935,0.8608125582891164,34.92637903738418,0.9536876802052557,3.3536135515680363,5.9330787182178595,cora,3,10003,110003,16,2.1205118920188397
70,0.000327275821516858,600.0,3.9999670172325548,0.6307739016033195,0.6439248357862265,38.47409101867732,2.1485853974362907,0.055844994398782696,0.8614494433631043,36.6394444033189,0.9523147508678557,3.43539769636113,5.994696692205098,cora,3,10003,110003,16,2.1205118920188397
80,0.000327275821516858,600.0,3.999964506050724,0.6386820685567234,0.6548404588305237,40.46802035818546,2.3281062734034825,0.05752953203040921,0.8621112580247295,38.47902162830005,0.9508501104753672,3.5216466956125485,6.060182535667362,cora,3,10003,110003,16,2.1205118920188397
90,0.000327275821516858,600.0,3.999961733370432,0.6471251572236117,0.6657762328218273,42.61797637844546,2.5285456642997555,0.059330495700837566,0.8628147519410191,40.45650789471512,0.9492827049192433,3.6126978485909205,6.129861040133246,cora,3,10003,110003,16,2.1205118920188397
100,0.000327275821516858,600.0,3.999958664997703,0.6546429758996082,0.6759658710042431,44.939184072787384,2.753035054711334,0.06126134934386616,0.8635788496165784,42.584351424671326,0.9475995682453431,3.7089201755113974,6.204090448824016,cora,3,10003,110003,16,2.1205118920188397
110,0.000327275821516858,600.0,3.9999552615622247,0.6622041666064278,0.6869483051394617,47.44850686898626,3.0052868996844246,0.06333786030364569,0.8644248318108337,44.876105630796395,0.945785412272451,3.810717576239702,6.283266155915478,cora,3,10003,110003,16,2.1205118920188397
120,0.000327275821516858,600.0,3.999951477674703,0.6704303951192008,0.6984148833484445,50.164607325431476,3.289724831823623,0.06557860226996858,0.8653764022996541,47.346466275998374,0.9438221248070168,3.9185322129049514,6.367824746585045,cora,3,10003,110003,16,2.1205118920188397
130,0.000327275821516858,600.0,3.999947260952829,0.6785265075395047,0.7071262685710177,53.108113982984854,3.611648098984036,0.06800558009160636,0.8664595687776865,50.011282054186886,0.9416881584273515,4.0328480831269315,6.458248365637873,cora,3,10003,110003,16,2.1205118920188397
140,0.000327275821516858,600.0,3.9999425509023054,0.6868250227703161,0.7168939071767488,56.30179065260586,3.9774402874862185,0.07064500509456048,0.8677022477571682,52.88752563101631,0.9393577898320091,4.154194724259282,6.555069378439382,cora,3,10003,110003,16,2.1205118920188397
150,0.000327275821516858,600.0,3.9999372776421906,0.6951813673755585,0.7270437911043331,59.770702608405514,4.394835419380151,0.0735282542715519,0.8691334871803346,55.9932078603922,0.936800228487157,4.283150952190909,6.658875252716663,cora,3,10003,110003,16,2.1205118920188397
160,0.000327275821516858,600.0,3.999931360469421,0.7032485651086469,0.7374983265470669,63.542371745566,4.873258333480308,0.07669305063074491,0.8707821933559508,59.347212446512,0.9339785534626863,4.420348487519497,6.77031353971757,cora,3,10003,110003,16,2.1205118920188397
170,0.000327275821516858,600.0,3.9999247062674663,0.7109832439387587,0.7455234542054736,67.64690959315153,5.424260928238956,0.08018490365431416,0.8726752603303873,62.96902161663627,0.9308484599717938,4.566475253287679,6.89009676349829,cora,3,10003,110003,16,2.1205118920188397
180,0.000327275821516858,600.0,3.99991720778047,0.7194263326056471,0.7556076112010998,72.11711296179767,6.062081283450161,0.0840588458756163,0.8748350428851874,66.8782953733137,0.9273568037691816,4.722278037281996,7.0190069320949116,cora,3,10003,110003,16,2.1205118920188397
190,0.000327275821516858,600.0,3.999908741799761,0.7268574072199975,0.7643484524451902,76.98850176538072,6.804358536423916,0.08838149048750056,0.8772762038710152,71.09425779018953,0.923439944406846,4.888564093093898,7.157899257671842,cora,3,10003,110003,16,2.1205118920188397
200,0.000327275821516858,600.0,3.999899167347588,0.7333198398126328,0.7722165721476721,82.29927201455857,7.673041824980707,0.0932334106627743,0.8800021148250621,75.63483418943957,0.9190219103768006,5.066201102964799,7.307704507993809,cora,3,10003,110003,16,2.1205118920188397
210,0.000327275821516858,600.0,3.9998883239973297,0.7403750234931833,0.7818161280867089,88.09012904596777,8.695534981850406,0.09871179751947967,0.8830011967685517,80.51547416533369,0.9140124442696477,5.256114738669788,7.4694292034980645,cora,3,10003,110003,16,2.1205118920188397
220,0.000327275821516858,600.0,3.999876030544292,0.7469531148346804,0.7907603583130982,94.40395680550489,9.9061171331884,0.10493328318427808,0.8862438323920029,85.74758966681543,0.9083050389876806,5.4592828349205575,7.6441526211467234,cora,3,10003,110003,16,2.1205118920188397
230,0.000327275821516858,600.0,3.999862084339663,0.7521577585334471,0.7972285933722023,101.28526885987759,11.34766845553671,0.11203671158967414,0.8896806999106546,91.3365387222422,0.9017751520075551,5.676724941028173,7.8330192738647595,cora,3,10003,110003,16,2.1205118920188397
